922,可编程序控制器(　)中存放的随机数据掉电即丢失。,RAM,ROM,EEPROM,以上都是,A
923,可编程控制器在STOP模式下，执行(　)。,输出采样,输入采样,输出刷新,以上都执行,D
924,可编程序控制器停止时，(　)阶段停止执行。,程序执行,存储器刷新,传感器采样,输入采样,A
925,继电器接触器控制电路中的计数器，在PLC控制中可以用(　)替代。,M,S,C,T,C
926,(　)是PLC主机的技术性能范围。,行程开关,光电传感器,温度传感器,内部标志位,D
927,FX2N可编程序控制器DC24V输出电源，可以为(　)供电。,电磁阀,交流接触器,负载,光电传感器,D
928,FX2N可编程序控制器(　)输出反应速度比较快。,继电器型,晶体管和晶闸管型,晶体管和继电器型,继电器和晶闸管型,B
929,FX2N-40ER可编程序控制器中E表示(　)。,基本单元,扩展单元,单元类型,输出类型,B
930,可编程序控制器在输入端使用了(　)，来提高系统的抗干扰能力。,继电器,晶闸管,晶体管,光电耦合器,D
931,在一个PLC程序中，同一地址号的线圈只能使用(　)次。,三,二,一,无限,C
932,PLC梯形图编程时，输出继电器的线圈并联在(　)。,左端,右端,中间,不限,B
933,(　)是可编程序控制器使用较广的编程方式。,功能表图,梯形图,位置图,逻辑图,B
934,在FX2NPLC中，T200的定时精度为(　)。,1ms,10ms,100ms,1s,B
935,对于小型开关量PLC梯形图程序，一般只有(　)。,初始化程序,子程序,中断程序,主程序,D
936,FX2NPLC的通信口是(　)模式。,RS232,RS485,RS422,USB,C
937,三菱GXDeveloperPLC编程软件可以对(　)PLC进行编程。,A系列,Q系列,FX系列,以上都可以,D
938,将程序写入可编程序控制器时，首先将(　)清零。,存储器,计数器,计时器,计算器,A
939,对于继电器输出型可编程序控制器其所带负载只能是额定(　)电源供电。,交流,直流,交流或直流,低压直流,C
940,对于可编程序控制器电源干扰的抑制，一般采用隔离变压器和(　)来解决。,直流滤波器,交流滤波器,直流发电机,交流整流器,B
941,为避免程序和(　)丢失，可编程序控制器装有锂电池，当锂电池电压降至相应的信号灯亮时，要及时更换电池。,地址,序号,指令,数据,D
942,根据电动机顺序启动梯形图，下列指令正确的是(　)。,ORIY001,LDIX000,ANDX001,ANDIX002,D
943,FX编程器的显示内容包括(　)、数据、工作方式、指令执行情况和系统工作状态等。,地址,参数,程序,位移储存器,A
944,对于晶闸管输出型PLC，要注意负载电源为(　)，并且不能超过额定值。,AC600V,AC220V,DC220V,DC24V,B
945,变频器是把电压、频率固定的交流电变换成(　)可调的交流电的变换器。,电压、频率,电流、频率,电压、电流,相位、频率,A
946,电压型逆变器采用电容滤波，电压较稳定，(　)，调速动态响应较慢，适用于多电动机传动及不可逆系统。,输出电流为矩形波或阶梯波,输出电压为矩形波或阶梯波,输出电压为尖脉冲,输出电流为尖脉冲,B
947,在通用变频器主电路中的电源整流器件较多采用(　)。,快恢复二极管,普通整流二极管,肖特基二极管,普通晶闸管,B
948,变频器输出侧技术数据中(　)是用户选择变频器容量时的主要依据。,额定输出电流,额定输出电压,输出频率范围,配用电动机容量,A
949,变频器常见的各种频率给定方式中，最易受干扰的方式是(　)方式。,键盘给定,模拟电压信号给定,模拟电流信号给定,通信方式给定,B
950,变频调速时电压补偿过大会出现(　)情况。,负载轻时，电流过大,负载轻时，电流过小,电机转矩过小，难以启动,负载重时，不能带动负载,A
951,变频器的干扰有：电源干扰、地线干扰、串扰、公共阻抗干扰等。尽量缩短电源线和地线是竭力避免(　)。,电源干扰,地线干扰,串扰,公共阻抗干扰,D
952,变频器中的直流制动是克服低速爬行现象而设置的，拖动负载惯性越大，(　)设定值越高。,直流制动电压,直流制动时间,直流制动电流,制动起始频率,A
953,西门子MM420变频器的主电路电源端子(　)需经交流接触器和保护用断路器与三相电源连接。但不宜采用主电路的通、断进行变频器的运行与停止操作。,X、Y、Z,U、V、W,L1、L2、L3,,C
954,一台使用多年的250kW电动机拖动鼓风机，经变频改造运行二个月后常出现过流跳闸。故障的原因可能是(　)。,变频器选配不当,变频器参数设置不当,变频供电的高频谐波使电机绝缘加速老化,负载有时过重,C
955,笼形异步电动机启动时冲击电流大，是因为启动时(　)。,电动机转子绕组电动势大,电动机温度低,电动机定子绕组频率低,电动机的启动转矩大,A
956,软启动器在(　)下，一台软启动器才有可能启动多台电动机。,跨越运行模式,节能运行模式,接触器旁路运行模式,调压调速运行模式,C
957,软启动器(　)常用于短时重复工作的电动机。,跨越运行模式,接触器旁路运行模式,节能运行模式,调压调速运行模式,C
958,软启动器进行启动操作后，电动机运转，但长时间达不到额定值。此故障不可能的原因是(　)。,启动参数不合适,晶闸管模块故障,启动控制方式不当,启动线路接线错误,D
959,软启动器旁路接触器必须与软启动器的输入和输出端一一对应接正确，(　)。,要就近安装接线,允许变换相序,不允许变换相序,要做好标识,C
960,测速发电机可以作为(　)。,电压元件,功率元件,检测元件,电流元件,C
961,测速发电机是一种将(　)转换为电气信号的机电式信号元件。,输入电压,输出电压,转子速度,电磁转矩,C
962,在MGB1420万能磨床的自动循环工作电路系统中，通过微动开关SQ1、SQ2，行程开关(　)，万能转换开关SA4，时间继电器KT和电磁阀YT与油路、机械方面配合实现磨削自动循环工作。,SQ3,SQ4,SQ5,SQ6,A
963,在商业活动中，不符合待人热情要求的是(　)。,严肃待客，表情冷漠,主动服务，细致周到,微笑大方，不厌其烦,亲切友好，宾至如归,A
964,20／5t桥式起重机安装前检查各电器是否良好，其中包括检查电动机、电磁制动器、(　)及其他控制部件,凸轮控制器,过电流继电器,中间继电器,时间继电器,A
965,起重机桥箱内电风扇和电热取暖设备的电源用(　)电源。,380V,220V,36V,24V,B
966,用万用表测量控制极和阴极之间正向阻值时，一般反向电阻比正向电阻大，正向几十欧姆以下，反向(　)以上。,数十欧姆以上,数百欧姆以上,数千欧姆以上,数十千欧姆以上,B
967,下列电磁污染形式不属于人为的电磁污染的是(　)。,脉冲放电,电磁场,射频电磁污染,火山爆发,D
968,20／5t桥式起重机限位开关的安装要求是：依据设计位置安装固定限位开关，限位开关的型号、规格要符合设计要求，以保证安全撞压、动作灵敏、(　)。,绝缘良好,安装可靠,触头使用合理,便于维护,B
969,在测量额定电压为500V以上的电气设备的绝缘电阻时，应选用额定电压为(　)的兆欧表。,500V,1000V,2500V,2500V以上,C
970,电磁调速电动机校验和试车时，拖动电动机一般可以全压启动，如果电源容量不足，可采用(　)作减压启动。,串电阻,星—三角,自耦变压器,延边三角形,C
971,短时工作制的工作时间tg≤4min，并且停歇时间内导线或电缆能冷却到周围环境温度时，导线或电缆的允许电流按(　)确定。,反复短时工作制,短时工作制,长期工作制,反复长时工作制,A
972,电工指示仪表在使用时，通常根据仪表的准确度等级来决定用途，如2.5级仪表常用于(　)。,标准表,实验室,工程测量,工业测量,C
973,劳动者的基本义务包括(　)等。,执行劳动安全卫生规程,超额完成工作,休息,休假,A
974,20/5t桥式起重机电动机定子回路调试时，在断电情况下，顺时针方向扳动凸轮控制器操作手柄，同时用万用表R×1Ω挡测量2L3—W及2L1—U，在(　)挡速度内应始终保持导通。,2,3,4,5,D
975,读图的基本步骤是：看图样说明、(　)、看安装接线图。,看主电路,看电路图,看辅助电路,看交流电路,B
976,变频器是通过改变交流电动机定子电压、频率等参数来(　)的装置。,调节电动机转速,调节电动机转矩,调节电动机功率,调节电动机性能,A
977,FR-A700系列是三菱(　)变频器。,多功能高性能,经济型高性能,水泵和风机专用型,节能型轻负载,A
978,变频器输出侧技术数据中(　)是用户选择变频器容量时的主要依据。,额定输出电流,额定输出电压,输出频率范围,配用电动机容量,A
979,变频器常见的各种频率给定方式中，最易受干扰的方式是(　)方式。,键盘给定,模拟电压信号给定,模拟电流信号给定,通信方式给定,B
980,SPWM型变频器的变压变频，通常是通过改变(　)来实现的。,参考信号正弦值的幅值和频率,载波信号三角波的幅值和频率,参考信号和载波信号两者的幅值和频率,参考信号的幅值和载波信号的频率,A
981,西门子变频器的功率输出线是(　)。,U、V、W,L1、L2、L3,C,R、S、T,A
982,西门子MM440变频器可通过USS串行接口来控制其启动、停止（命令信号源）及(　)。,频率输出大小,电机参数,直流制动电流,制动起始频率,A
983,交流笼型异步电动机的启动方式有：星三角启动、自耦减压启动、定子串电阻启动和软启动等。从启动性能上讲，最好的是(　)。,星三角启动,自耦减压启动,串电阻启动,软启动,D
984,软启动器的晶闸管调压电路组件主要由(　)、控制单元、限流器、通信模块等选配模块组成。,动力底座,Profibus模块,隔离器模块,热过载保护模块,A
985,西普STR系列(　)软启动器，是外加旁路、智能型。,A型,B型,C型,L型,B
986,变频启动方式比软启动器的启动转矩(　)。,大,小,一样,小很多,A
987,软启动器的功能调节参数有：运行参数、(　)、停车参数。,电阻参数,启动参数,电子参数,电源参数,B
988,软启动器具有轻载节能运行功能的关键在于(　)。,选择最佳电压来降低气隙磁通,选择最佳电流来降低气隙磁通,提高电压来降低气隙磁通,降低电压来降低气隙磁通,A
989,软启动器在(　)下，一台软启动器才有可能启动多台电动机。,跨越运行模式,节能运行模式,接触器旁路运行模式,调压调速运行模式,C
990,软启动器(　)常用于短时重复工作的电动机。,跨越运行模式,接触器旁路运行模式,节能运行模式,调压调速运行模式,C
991,接通主电源后，软启动器虽处于待机状态，但电动机有嗡嗡响。此故障不可能的原因是(　)。,晶闸管短路故障,旁路接触器有触点粘连,触发电路不工作,启动线路接线错误,C
992,软启动器旁路接触器必须与软启动器的输入和输出端一一对应接正确，(　)。,要就近安装接线,允许变换相序,不允许变换相序,要做好标识,C
993,(　)是企业诚实守信的内在要求。,维护企业信誉,增加职工福利,注重经济效益,开展员工培训,A
994,下列关于勤劳节俭的论述中，不正确的选项是(　)。,企业可提倡勤劳，但不宜提倡节俭,“一分钟应看成是八分钟”,勤劳节俭符合可持续发展的要求,“节省一块钱，就等于净赚一块钱”,A
995,企业创新要求员工努力做到(　)。,不能墨守成规，但也不能标新立异,大胆地破除现有的结论，自创理论体系,大胆地试大胆地闯，敢于提出新问题,激发人的灵感，遏制冲动和情感,C
996,对待职业和岗位，(　)并不是爱岗敬业所要求的。,树立职业理想,干一行爱一行专一行,遵守企业的规章制度,一职定终身，绝对不改行,D
997,下面关于严格执行安全操作规程的描述，错误的是(　)。,每位员工都必须严格执行安全操作规程,单位的领导不需要严格执行安全操作规程,严格执行安全操作规程是维持企业正常生产的根本保证,不同行业安全操作规程的具体内容是不同的,B
998,示波器的X轴通道对被测信号进行处理，然后加到示波管的(　)偏转板上。,水平,垂直,偏上,偏下,A
999,数字存储示波器的带宽最好是测试信号带宽的(　)倍。,3,4,6,5,D
1000,下列不是晶体管毫伏表的特性是(　)。,测量量限大,灵敏度低,输入阻抗高,输出电容小,B
1001,三端集成稳压电路78L06，允许的输出电流最大值为(　)A。,1,0.1,1.5,0.01,B
1002,三端集成稳压电路78系列，其输出电流最大值为(　)A。,2,1,3,1.5,D
1003,符合有“1”得“1”，全“0”得“0”的逻辑关系的逻辑门是(　)。,或门,与门,非门,与非门,A
1004,TTL与非门电路低电平的产品典型值通常不高于(　)伏。,1,0.4,0.8,1.5,B
1005,晶闸管型号KS20-8中的8表示(　)。,允许的最高电压800V,允许的最高电压80V,允许的最高电压8V,允许的最高电压8kV,A
1006,普通晶闸管中间P层的引出极是(　)。,漏极,阴极,门极,阳极,C
1007,普通晶闸管的额定电流是以工频正弦半波电流的(　)来表示的。,最小值,最大值,有效值,平均值,D
1008,单结晶体管的结构中有(　)个PN结。,4,3,1,2,C
1009,集成运放通常有(　)部分组成。,3,4,5,6,B
1010,固定偏置共射极放大电路，已知RB=300KΩ，RC=4KΩ，Vcc=12V，β=50，则ICQ为(　)。,2μA,3μA,2mA,3mA,C
1011,分压式偏置共射放大电路，稳定工作点效果受(　)影响。,Rc,RB,RE,Ucc,C
1012,固定偏置共射放大电路出现截止失真，是(　)。,RB偏小,RB偏大,Rc偏小,Rc偏大,B
1013,为了增加带负载能力，常用共集电极放大电路的(　)特性。,输入电阻大,输入电阻小,输出电阻大,输出电阻小,D
1014,共射极放大电路的输出电阻比共基极放大电路的输出电阻是(　)。,大,小,相等,不定,C
1015,要稳定输出电流，减小电路输入电阻应选用(　)负反馈。,电压串联,电压并联,电流串联,电流并联,D
1016,下列不是集成运放的线性应用的是(　)。,比例应用,加法应用,积分应用,比较器,D
1017,音频功率放大器频带宽，典型值可达(　)KHZ。,300,100,200,1000,A
1018,RC选频振荡电路，能产生电路振荡的放大电路的放大倍数至少为(　)。,10,3,5,20,B
1019,LC选频振荡电路适合(　)的高频电路。,1MHz,10MHz,几十KHz～几十MHz,100KHz,C
1020,串联型稳压电路的取样电路与负载的关系为(　)连接。,串联,并联,混联,星型,B
1021,下列逻辑门电路需要外接上拉电阻才能正常工作的是(　)。,与非门,或非门,与或非门,OC门,D
1022,单相半波可控整流电路的电源电压为220V，晶闸管的额定电压要留2倍裕量，则需选购(　)的晶闸管。,250V,300V,500V,700V,D
1023,单相桥式可控整流电路中，控制角α越大，输出电压Ud(　)。,越大,越小,为零,越负,B
1024,单相桥式可控整流电路电阻性负载，晶闸管中的电流平均值是负载的(　)倍。,0.5,1,2,0.25,A
1025,(　)触发电路输出尖脉冲。,交流变频,脉冲变压器,集成,单结晶体管,D
1026,晶闸管电路中串入小电感的目的是(　)。,防止电流尖峰,防止电压尖峰,产生触发脉冲,产生自感电动势,A
1027,对于电动机负载，熔断器熔体的额定电流应选电动机额定电流的(　)倍。,1～1.5,1.5～2.5,2.0～3.0,2.5～3.5,B
1028,断路器中过电流脱扣器的额定电流应该大于等于线路的(　)。,最大允许电流,最大过载电流,最大负载电流,最大短路电流,C
1029,接触器的额定电流应不小于被控电路的(　)。,额定电流,负载电流,最大电流,峰值电流,A
1030,对于△接法的异步电动机应选用(　)结构的热继电器。,四相,三相,两相,单相,B
1031,中间继电器的选用依据是控制电路的电压等级、(　)、所需触点的数量和容量等。,电流类型,短路电流,阻抗大小,绝缘等级,A
1032,根据机械与行程开关传力和位移关系选择合适的(　)。,电流类型,电压等级,接线型式,头部型式,D
1033,选用LED指示灯的优点之一是(　)。,寿命长,发光强,价格低,颜色多,A
1034,BK系列控制变压器适用于机械设备中一般电器的(　)、局部照明及指示电源。,电动机,油泵,控制电源,压缩机,C
1035,控制两台电动机错时停止的场合，可采用(　)时间继电器。,通电延时型,断电延时型,气动型,液压型,B
1036,压力继电器选用时首先要考虑所测对象的压力范围，还要符合电路中的额定电压，(　)，所测管路接口管径的大小。,触点的功率因数,触点的电阻率,触点的绝缘等级,触点的电流容量,D
1037,直流电动机结构复杂、价格贵、制造麻烦、维护困难，但是(　)、调速范围大。,启动性能差,启动性能好,启动电流小,启动转矩小,B
1038,并励直流电动机的励磁绕组与(　)并联。,电枢绕组,换向绕组,补偿绕组,稳定绕组,A
1039,直流电动机常用的启动方法有：(　)、降压启动等。,弱磁启动,Y-△启动,电枢串电阻启动,变频启动,C
1040,直流串励电动机需要反转时，一般将(　)两头反接。,励磁绕组,电枢绕组,补偿绕组,换向绕组,A
1041,直流电动机转速不正常的故障原因主要有(　)等。,换向器表面有油污,接线错误,无励磁电流,励磁绕组接触不良,D
1042,绕线式异步电动机转子串电阻启动时，随着(　)，要逐渐减小电阻。,电流的增大,转差率的增大,转速的升高,转速的降低,C
1043,绕线式异步电动机转子串频敏变阻器启动与串电阻分级启动相比，控制线路(　)。,比较简单,比较复杂,只能手动控制,只能自动控制,A
1044,以下属于多台电动机顺序控制的线路是(　)。,Y-△启动控制线路,一台电动机正转时不能立即反转的控制线路,一台电动机启动后另一台电动机才能启动的控制线路,两处都能控制电动机启动和停止的控制线路,C
1045,多台电动机的顺序控制线路(　)。,既包括顺序启动，又包括顺序停止,不包括顺序停止,不包括顺序启动,通过自锁环节来实现,A
1046,位置控制就是利用生产机械运动部件上的挡铁与(　)碰撞来控制电动机的工作状态。,断路器,位置开关,按钮,接触器,B
1047,下列属于位置控制线路的是(　)。,走廊照明灯的两处控制电路,电风扇摇头电路,电梯的开关门电路,电梯的高低速转换电路,C
1048,三相异步电动机能耗制动时，机械能转换为电能并消耗在(　)回路的电阻上。,励磁,控制,定子,转子,D
1049,三相异步电动机能耗制动的控制线路至少需要(　)个接触器。,1,2,3,4,B
1050,三相异步电动机反接制动，转速接近零时要立即断开电源，否则电动机会(　)。,飞车,反转,短路,烧坏,B
1051,三相异步电动机再生制动时，将机械能转换为电能，回馈到(　)。,负载,转子绕组,定子绕组,电网,D
1052,劳动者的基本权利包括(　)等。,完成劳动任务,提高职业技能,请假外出,提请劳动争议处理,D
1053,劳动者的基本义务包括(　)等。,遵守劳动纪律,获得劳动报酬,休息,休假,A
1054,调节电桥平衡时，若检流计指针向标有“－”的方向偏转时，说明(　)。,通过检流计电流大、应增大比较臂的电阻,通过检流计电流小、应增大比较臂的电阻,通过检流计电流小、应减小比较臂的电阻,通过检流计电流大、应减小比较臂的电阻,C
1055,直流双臂电桥的连接端分为(　)接头。,电压、电阻,电压、电流,电位、电流,电位、电阻,C
1056,直流单臂电桥用于测量中值电阻，直流双臂电桥的测量电阻在(　)Ω以下。,10,1,20,30,A
1057,低频信号发生器的输出有(　)输出。,电压、电流,电压、功率,电流、功率,电压、电阻,B
1058,示波器中的(　)经过偏转板时产生偏移。,电荷,高速电子束,电压,电流,B
1059,(　)适合现场工作且要用电池供电的示波器。,台式示波器,手持示波器,模拟示波器,数字示波器,B
1060,晶体管特性图示仪可观测(　)特性曲线。,共基极,共集电极,共发射极,以上都是,D
1061,三端集成稳压电路78L06，允许的输出电流最大值为(　)A。,1,0.1,1.5,0.01,B
1062,符合有“0”得“1”，全“1”得“0”的逻辑关系的逻辑门是(　)。,或门,与门,非门,与非门,D
1063,TTL与非门电路高电平的产品典型值通常不低于(　)伏。,3,4,2,2.4,D
1064,晶闸管型号KP20-8中的K表示(　)。,国家代号,开关,快速,晶闸管,D
1065,一只100A的双向晶闸管可以用两只(　)的普通晶闸管反并联来代替。,100A,90A,50A,45A,D
1066,单结晶体管的结构中有(　)个PN结。,4,3,1,2,C
1067,理想集成运放输出电阻为(　)。,10Ω,100Ω,0,1KΩ,C
1068,下列不属于放大电路的静态值为(　)。,IBQ,ICQ,UCEQ,UCBQ,D
1069,分压式偏置共射放大电路，更换β大的管子，其静态值UCEQ会(　)。,增大,变小,不变,无法确定,C
1070,固定偏置共射放大电路出现饱和失真，是(　)。,RB偏小,RB偏大,Rc偏小,Rc偏大,A
1071,为了以减小信号源的输出电流，降低信号源负担，常用共集电极放大电路的(　)特性。,输入电阻大,输入电阻小,输出电阻大,输出电阻小,A
1072,适合高频电路应用的电路是(　)。,共射极放大电路,共集电极放大电路,共基极放大电路,差动放大电路,C
1073,容易产生零点漂移的耦合方式是(　)。,阻容耦合,变压器耦合,直接耦合,电感耦合,C
1074,(　)作为集成运放的输入级。,共射放大电路,共集电极放大电路,共基放大电路,差动放大电路,D
1075,下列集成运放的应用能将矩形波变为尖顶脉冲波的是(　)。,比例应用,加法应用,微分应用,比较器,C
1076,LC选频振荡电路达到谐振时，选频电路的相位移为(　)度。,0,90,180,-90,A
1077,三端集成稳压器件CW317的输出电压为(　)伏。,1.25,5,20,1.25～37,D
1078,单相半波可控整流电路的输出电压范围是(　)。,1.35U2～0,U2～0,0.9U2～0,0.45U2～0,D
1079,单相半波可控整流电路电感性负载接续流二极管，α=90°时，输出电压Ud为(　)。,0.45U2,0.9U2,0.225U2,1.35U2,C
1080,单相桥式可控整流电路电感性负载带续流二极管时，晶闸管的导通角为(　)。,180°-α,90°-α,90°+α,180°+α,A
1081,单相桥式可控整流电路电感性负载，当控制角α=(　)时，续流二极管中的电流与晶闸管中的电流相等。,90°,60°,120°,300°,B
1082,(　)触发电路输出尖脉冲。,交流变频,脉冲变压器,集成,单结晶体管,D
1083,晶闸管电路中串入小电感的目的是(　)。,防止电流尖峰,防止电压尖峰,产生触发脉冲,产生自感电动势,A
1084,晶闸管两端并联压敏电阻的目的是实现(　)。,防止冲击电流,防止冲击电压,过流保护,过压保护,D
